FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,TotalGoals,GoalDiff,Over2.5,BTTS,HomeForm_5,HomeGF_5,HomeGA_5,HomexG_5,HomexGA_5,HomeShots_5,HomeShotsAgainst_5,HomeSOT_5,HomeSOTAgainst_5,HomeCorners_5,HomeCornersAgainst_5,HomeFouls_5,HomeFoulsAgainst_5,HomeYellows_5,HomeReds_5,AwayForm_5,AwayGF_5,AwayGA_5,AwayxG_5,AwayxGA_5,AwayShots_5,AwayShotsAgainst_5,AwaySOT_5,AwaySOTAgainst_5,AwayCorners_5,AwayCornersAgainst_5,AwayFouls_5,AwayFoulsAgainst_5,AwayYellows_5,AwayReds_5,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet
2,1,1.0,0.0,12.0,10.0,4.0,2.0,12.0,12.0,11.0,3.0,2.0,2.0,0.0,0.0,2425,3,1,1,1,1.2,1.4,1.2,0.0,0.0,11.6,10.2,3.6,3.6,4.8,3.4,10.6,13.4,2.0,0.0,1.0,0.8,1.4,0.0,0.0,11.2,15.6,4.6,5.2,3.6,5.0,12.4,15.6,3.4,0.4,3,2,1,0,1.0,0.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
2,1,0.0,1.0,22.0,14.0,3.0,5.0,11.0,10.0,4.0,3.0,3.0,1.0,0.0,0.0,2425,3,1,1,1,1.0,1.4,1.8,0.0,0.0,18.0,10.6,5.4,5.0,5.8,4.2,9.6,10.8,2.8,0.0,0.8,1.0,2.8,0.0,0.0,9.8,15.8,2.2,7.2,1.8,4.8,11.6,11.8,1.6,0.2,5,3,1,1,2.4,1.0,3.7049180327868854,0.14754098360655737,0.6380832282471627,0,1,0,0,0
3,0,0.0,0.0,10.0,11.0,6.0,2.0,11.0,10.0,1.0,8.0,0.0,0.0,0.0,0.0,2425,3,3,1,0,1.4,1.2,1.6,0.0,0.0,11.8,13.0,3.8,3.2,4.0,5.6,14.2,15.0,2.2,0.2,2.2,2.2,0.8,0.0,0.0,14.4,10.6,6.0,3.4,5.2,5.0,12.4,10.4,1.0,0.0,4,1,3,0,1.0,2.25,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
1,2,1.0,1.0,16.0,8.0,6.0,3.0,15.0,15.0,9.0,1.0,3.0,1.0,0.0,0.0,2425,3,-1,1,1,0.8,1.4,1.6,0.0,0.0,12.6,10.0,4.4,3.8,3.6,4.4,13.8,14.6,2.4,0.4,1.6,1.8,1.0,0.0,0.0,15.0,13.0,6.8,3.4,3.6,6.4,12.8,12.2,0.4,0.0,1,0,1,0,0.0,3.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
0,2,0.0,1.0,15.0,10.0,2.0,6.0,15.0,13.0,12.0,4.0,3.0,2.0,0.0,0.0,2425,2,-2,0,0,1.4,1.4,1.2,0.0,0.0,8.4,13.6,4.2,3.6,3.4,7.4,12.4,10.8,2.4,0.0,1.8,1.4,1.8,0.0,0.0,12.8,12.8,5.8,4.4,4.4,5.2,11.0,12.2,1.8,0.0,5,1,3,1,1.0,1.8,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,1
4,1,1.0,1.0,16.0,9.0,7.0,3.0,9.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,2425,5,3,1,1,2.6,2.8,1.4,0.0,0.0,16.6,10.6,8.4,4.6,6.4,3.0,12.0,11.2,1.0,0.0,1.4,2.4,2.4,0.0,0.0,17.4,13.0,7.8,6.4,7.4,4.4,12.6,13.2,1.8,0.0,5,2,1,2,2.2,1.6,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
1,0,0.0,0.0,20.0,8.0,6.0,3.0,11.0,15.0,4.0,2.0,2.0,2.0,0.0,0.0,2425,1,1,0,0,2.2,1.4,0.8,0.0,0.0,12.4,13.2,4.4,4.2,4.8,3.4,16.6,8.6,3.0,0.0,0.6,0.6,2.6,0.0,0.0,7.6,18.2,2.0,5.2,3.2,5.6,13.8,11.4,2.0,0.2,3,3,0,0,1.6666666666666667,0.6666666666666666,4.191646778042959,0.21408114558472555,0.7436754176610978,0,0,0,1,0
3,0,0.0,0.0,21.0,2.0,12.0,0.0,9.0,8.0,5.0,2.0,1.0,3.0,0.0,0.0,2425,3,3,1,0,3.0,3.0,1.2,0.0,0.0,21.8,6.8,9.0,2.6,9.0,2.0,8.2,10.8,1.4,0.0,1.0,1.6,2.2,0.0,0.0,12.8,12.4,3.6,4.4,3.8,4.2,11.8,12.0,3.8,0.6,5,4,1,0,3.4,0.6,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
3,2,0.0,2.0,14.0,12.0,6.0,5.0,11.0,11.0,4.0,7.0,3.0,5.0,0.0,0.0,2425,5,1,1,1,0.8,1.2,1.4,0.0,0.0,9.0,8.0,3.8,3.6,3.4,4.4,14.6,12.2,2.2,0.2,1.0,1.0,1.4,0.0,0.0,10.6,11.8,3.8,3.4,4.4,4.0,11.8,18.2,2.6,0.2,5,3,1,1,2.0,1.6,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
3,0,2.0,0.0,23.0,3.0,8.0,1.0,7.0,12.0,11.0,2.0,0.0,4.0,0.0,0.0,2425,3,3,1,0,1.8,1.4,1.0,0.0,0.0,15.4,6.0,4.6,3.0,7.0,2.6,13.2,11.2,1.0,0.0,1.8,1.6,1.0,0.0,0.0,11.4,10.6,4.2,3.6,6.2,3.6,10.2,13.8,2.0,0.0,5,1,3,1,1.6,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
1,1,1.0,1.0,8.0,15.0,3.0,7.0,10.0,9.0,6.0,1.0,3.0,3.0,0.0,0.0,2425,2,0,0,1,1.2,1.4,2.0,0.0,0.0,9.8,13.8,4.2,5.4,5.0,6.0,8.8,11.0,1.6,0.0,2.2,2.0,0.8,0.0,0.0,15.6,14.4,6.0,4.4,5.6,4.2,7.8,9.8,1.0,0.0,5,0,3,2,0.8,1.8,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
0,0,0.0,0.0,13.0,15.0,8.0,1.0,7.0,8.0,3.0,9.0,2.0,3.0,0.0,0.0,2425,0,0,0,0,1.6,2.2,1.4,0.0,0.0,13.6,14.0,3.6,4.6,5.0,5.8,10.0,10.0,2.2,0.0,2.6,2.4,1.2,0.0,0.0,11.8,10.0,6.2,4.8,4.4,5.2,8.4,10.2,1.6,0.2,5,0,3,2,1.2,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
0,0,0.0,0.0,9.0,9.0,5.0,2.0,12.0,9.0,1.0,3.0,3.0,3.0,0.0,0.0,2425,0,0,0,0,1.2,1.0,0.8,0.0,0.0,10.0,13.0,3.2,5.0,5.6,4.2,11.0,10.8,2.6,0.0,2.0,1.4,0.6,0.0,0.0,8.2,12.4,3.8,3.2,3.2,5.8,12.0,12.4,2.6,0.0,5,4,1,0,2.0,1.2,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
1,1,0.0,1.0,23.0,10.0,9.0,1.0,14.0,13.0,6.0,1.0,1.0,3.0,0.0,0.0,2425,2,0,0,1,2.4,2.6,1.0,0.0,0.0,20.0,7.0,7.4,3.2,6.8,2.4,8.0,13.6,1.4,0.2,2.0,1.2,0.6,0.0,0.0,14.0,11.0,5.2,2.6,6.2,4.6,8.2,13.8,2.8,0.0,5,1,1,3,1.2,1.4,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
1,1,1.0,0.0,10.0,6.0,3.0,2.0,11.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0,2425,2,0,0,1,1.4,1.0,0.6,0.0,0.0,10.4,14.6,3.6,5.8,5.0,5.6,12.0,10.0,2.4,0.2,1.4,1.0,1.0,0.0,0.0,12.0,9.4,3.4,4.0,5.8,5.6,12.8,13.8,1.0,0.0,3,1,0,2,0.3333333333333333,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
0,2,0.0,0.0,8.0,16.0,0.0,5.0,17.0,10.0,2.0,6.0,2.0,4.0,1.0,1.0,2425,2,-2,0,0,0.4,1.0,2.4,0.0,0.0,10.6,14.4,3.2,6.4,5.6,4.6,14.4,14.8,1.0,0.2,1.6,1.4,1.4,0.0,0.0,14.6,12.2,5.8,4.6,6.6,4.6,11.2,11.4,2.2,0.0,5,0,4,1,0.2,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,1
0,5,0.0,4.0,18.0,17.0,7.0,7.0,10.0,6.0,7.0,2.0,2.0,1.0,0.0,0.0,2425,5,-5,1,0,1.0,0.4,1.2,0.0,0.0,13.6,12.2,3.4,3.4,5.0,6.2,13.2,11.6,2.6,0.4,1.2,1.2,1.2,0.0,0.0,12.6,11.0,5.4,4.6,4.4,2.6,12.0,9.2,2.0,0.0,5,0,4,1,0.8,2.6,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,1
1,2,0.0,0.0,20.0,9.0,4.0,4.0,12.0,12.0,6.0,5.0,6.0,3.0,0.0,0.0,2425,3,-1,1,1,0.8,1.0,1.8,0.0,0.0,11.4,15.0,4.4,5.2,3.0,5.6,12.4,14.6,3.2,0.4,2.0,3.0,1.0,0.0,0.0,16.0,9.6,6.0,3.6,5.4,4.0,10.6,14.0,1.6,0.0,3,2,1,0,2.0,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
2,0,1.0,0.0,16.0,12.0,8.0,3.0,6.0,19.0,7.0,3.0,1.0,4.0,0.0,1.0,2425,2,2,0,0,2.0,2.2,1.4,0.0,0.0,12.4,13.2,5.4,4.4,4.2,7.0,12.6,13.6,2.2,0.2,1.8,1.2,0.8,0.0,0.0,16.8,8.2,4.4,3.4,6.0,2.6,15.8,10.6,2.6,0.2,5,3,0,2,1.2,0.2,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
1,0,1.0,0.0,9.0,11.0,3.0,5.0,11.0,8.0,6.0,3.0,3.0,1.0,0.0,0.0,2425,1,1,0,0,1.2,1.2,2.4,0.0,0.0,9.0,15.6,3.4,5.8,3.6,5.2,11.4,10.4,2.4,0.0,0.8,1.4,1.8,0.0,0.0,12.0,11.2,5.2,5.4,3.8,4.6,10.8,10.8,0.8,0.0,3,1,1,1,2.0,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,0,0,0,1,0
1,2,0.0,1.0,14.0,14.0,5.0,6.0,16.0,8.0,8.0,10.0,2.0,1.0,0.0,0.0,2425,3,-1,1,1,1.6,1.6,1.0,0.0,0.0,16.2,10.0,6.2,3.4,6.6,4.0,9.4,10.4,1.8,0.0,0.4,0.8,2.0,0.0,0.0,8.6,17.0,2.6,6.0,3.4,5.6,11.2,11.4,2.0,0.2,3,3,0,0,2.6666666666666665,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
0,2,0.0,1.0,9.0,21.0,3.0,9.0,13.0,6.0,2.0,4.0,1.0,5.0,0.0,0.0,2425,2,-2,0,0,1.0,1.4,1.8,0.0,0.0,10.2,16.8,2.8,6.4,4.2,6.6,12.8,12.6,1.4,0.2,0.6,1.4,2.0,0.0,0.0,12.8,11.8,5.2,5.8,3.4,3.2,13.6,11.4,2.6,0.0,1,0,1,0,0.0,5.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,1
1,2,0.0,0.0,16.0,4.0,5.0,2.0,13.0,14.0,9.0,4.0,5.0,2.0,1.0,0.0,2425,3,-1,1,1,0.8,1.6,2.4,0.0,0.0,12.8,11.0,4.2,5.2,6.4,3.2,9.0,10.6,1.2,0.2,1.8,1.6,1.0,0.0,0.0,11.8,8.2,5.2,3.0,4.4,2.6,10.2,13.0,2.6,0.0,5,1,3,1,2.0,2.2,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
0,4,0.0,1.0,16.0,22.0,4.0,7.0,9.0,16.0,8.0,4.0,2.0,1.0,0.0,0.0,2425,4,-4,1,0,0.8,1.2,2.4,0.0,0.0,14.2,14.0,5.0,5.6,4.0,6.2,12.4,11.4,1.8,0.0,0.8,0.4,1.6,0.0,0.0,14.0,11.6,4.0,4.4,4.8,4.2,11.4,9.0,2.0,0.2,5,2,3,0,1.6,1.6,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,1
2,0,1.0,0.0,22.0,11.0,6.0,2.0,12.0,12.0,6.0,2.0,1.0,4.0,0.0,0.0,2425,2,2,0,0,2.0,1.6,1.0,0.0,0.0,8.8,15.8,3.8,4.8,3.4,5.6,11.6,12.2,3.0,0.0,1.2,1.0,1.6,0.0,0.0,11.2,18.6,3.8,6.4,3.6,6.6,11.0,11.6,3.0,0.4,5,1,1,3,1.6,1.4,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
1,1,1.0,1.0,18.0,8.0,4.0,4.0,11.0,10.0,6.0,6.0,0.0,1.0,0.0,0.0,2425,2,0,0,1,2.6,2.2,0.8,0.0,0.0,9.8,10.4,3.0,2.8,4.6,2.2,10.4,12.8,0.8,0.0,1.0,1.0,1.6,0.0,0.0,11.2,11.6,3.8,5.2,3.0,4.8,14.2,12.2,2.4,0.2,5,3,0,2,2.4,1.2,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
2,0,2.0,0.0,18.0,12.0,4.0,4.0,14.0,9.0,9.0,3.0,1.0,1.0,0.0,0.0,2425,2,2,0,0,1.4,1.2,2.2,0.0,0.0,7.0,13.2,3.0,5.2,3.2,7.6,11.0,12.8,1.8,0.0,1.0,0.8,1.4,0.0,0.0,7.6,20.0,3.0,4.8,2.0,9.4,13.4,13.0,1.4,0.8,1,0,0,1,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
0,2,0.0,0.0,5.0,18.0,0.0,10.0,10.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,2425,2,-2,0,0,2.0,1.6,0.6,0.0,0.0,11.8,11.8,3.2,4.0,3.4,3.0,11.2,13.4,1.8,0.2,2.0,2.2,1.4,0.0,0.0,16.8,8.0,7.2,3.4,6.8,2.6,12.0,10.6,2.2,0.0,3,0,2,1,0.6666666666666666,2.3333333333333335,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,1
2,2,1.0,2.0,10.0,21.0,3.0,6.0,11.0,17.0,3.0,5.0,2.0,2.0,0.0,0.0,2425,4,0,1,1,0.8,2.4,2.8,0.0,0.0,10.4,18.4,5.0,6.4,2.0,8.2,11.6,10.0,2.4,0.2,0.8,0.8,1.8,0.0,0.0,14.0,12.4,3.6,4.0,6.8,6.0,13.4,8.8,2.6,0.0,1,0,0,1,2.0,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
0,1,0.0,0.0,12.0,13.0,3.0,5.0,13.0,21.0,4.0,6.0,2.0,3.0,0.0,0.0,2425,1,-1,0,0,0.6,1.0,1.4,0.0,0.0,9.0,17.6,2.2,6.0,4.2,6.8,13.6,14.4,2.4,0.0,2.2,2.0,1.0,0.0,0.0,12.4,10.6,5.6,4.4,3.4,4.2,11.0,15.2,2.0,0.0,1,0,1,0,1.0,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,0,0,0,1
2,1,0.0,0.0,14.0,9.0,3.0,1.0,14.0,12.0,7.0,6.0,0.0,0.0,0.0,0.0,2425,3,1,1,1,1.4,1.6,1.4,0.0,0.0,11.8,13.2,3.8,5.4,4.0,4.8,13.0,11.0,1.6,0.0,0.4,0.8,1.6,0.0,0.0,13.8,10.6,5.2,3.6,6.2,5.0,9.4,12.6,2.4,0.0,1,1,0,0,3.0,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
5,1,1.0,0.0,26.0,3.0,9.0,1.0,10.0,12.0,8.0,1.0,0.0,1.0,0.0,0.0,2425,6,4,1,1,1.4,1.4,1.2,0.0,0.0,15.2,12.4,4.8,4.0,8.8,4.8,11.6,12.6,2.4,0.4,0.6,0.8,1.8,0.0,0.0,6.6,14.4,1.8,4.6,3.2,4.6,18.2,16.0,3.0,0.2,5,3,0,2,1.4,0.6,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
0,1,0.0,1.0,12.0,4.0,4.0,3.0,16.0,16.0,8.0,3.0,2.0,6.0,0.0,0.0,2425,1,-1,0,0,1.0,1.2,1.2,0.0,0.0,7.4,6.8,2.2,2.4,3.6,3.8,18.0,13.0,2.2,0.0,1.6,1.2,0.6,0.0,0.0,12.0,14.2,3.4,3.8,3.6,4.8,15.0,11.8,4.0,0.0,3,1,2,0,0.3333333333333333,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,0,0,0,1
2,0,2.0,0.0,11.0,7.0,6.0,4.0,12.0,8.0,5.0,4.0,2.0,2.0,1.0,0.0,2425,2,2,0,0,1.2,2.0,1.8,0.0,0.0,9.8,13.8,3.8,4.8,3.8,3.8,11.4,9.4,2.0,0.4,1.4,1.2,0.6,0.0,0.0,11.6,10.2,3.0,3.0,4.4,4.2,12.4,11.6,1.2,0.2,1,0,0,1,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
4,0,1.0,0.0,15.0,9.0,9.0,2.0,10.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,2425,4,4,1,0,1.0,1.0,1.2,0.0,0.0,11.6,13.4,3.2,6.4,5.6,4.8,9.4,11.0,1.2,0.0,0.4,1.2,2.2,0.0,0.0,10.6,13.0,2.4,5.8,6.2,5.2,11.6,11.4,2.4,0.2,5,1,1,3,1.2,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,1,0
1,4,1.0,1.0,8.0,10.0,4.0,6.0,14.0,6.0,5.0,6.0,5.0,2.0,0.0,1.0,2425,5,-3,1,1,1.2,1.2,1.4,0.0,0.0,15.4,8.2,4.2,3.0,6.0,4.2,14.0,9.6,2.8,0.0,1.4,2.0,1.0,0.0,0.0,18.6,6.2,6.2,2.8,9.6,2.6,8.6,12.4,1.4,0.0,5,0,5,0,0.4,2.8,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,0
2,1,1.0,0.0,13.0,4.0,3.0,1.0,11.0,17.0,6.0,0.0,1.0,2.0,0.0,0.0,2425,3,1,1,1,0.6,0.4,1.6,0.0,0.0,9.6,11.4,2.8,4.4,5.4,4.2,12.2,12.0,3.8,0.0,1.6,1.0,0.8,0.0,0.0,9.4,16.2,2.8,5.0,2.6,5.2,14.4,12.0,2.4,0.0,3,3,0,0,2.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
0,0,0.0,0.0,6.0,8.0,1.0,2.0,14.0,16.0,6.0,5.0,0.0,2.0,0.0,0.0,2425,0,0,0,0,1.4,1.4,2.0,0.0,0.0,10.8,13.2,3.6,5.0,4.2,4.4,13.8,11.4,1.2,0.2,1.8,2.0,1.2,0.0,0.0,14.0,7.8,6.6,2.6,4.0,2.2,15.2,18.0,1.6,0.0,5,0,4,1,0.6,2.2,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
2,2,0.0,0.0,9.0,7.0,3.0,3.0,11.0,9.0,3.0,5.0,1.0,1.0,0.0,0.0,2425,4,0,1,1,0.4,0.8,2.0,0.0,0.0,12.0,11.0,5.2,4.4,3.6,5.4,12.0,11.4,1.4,0.4,1.0,0.8,1.0,0.0,0.0,14.0,10.4,4.6,2.6,4.4,4.2,12.2,15.4,1.2,0.0,3,0,2,1,0.3333333333333333,2.6666666666666665,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
2,1,1.0,1.0,22.0,7.0,8.0,2.0,16.0,15.0,8.0,1.0,4.0,3.0,0.0,0.0,2425,3,1,1,1,1.6,2.0,1.4,0.0,0.0,13.2,11.2,5.2,4.2,5.8,4.4,12.2,10.2,0.8,0.0,2.0,1.8,1.0,0.0,0.0,11.0,13.2,4.6,2.8,3.4,6.8,13.0,14.0,2.2,0.2,5,3,2,0,1.8,1.4,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
1,1,0.0,0.0,10.0,19.0,2.0,4.0,7.0,11.0,7.0,11.0,1.0,4.0,0.0,0.0,2425,2,0,0,1,1.2,0.6,1.6,0.0,0.0,10.4,14.0,2.0,4.2,3.0,5.4,12.2,13.8,3.2,0.4,1.0,1.0,1.2,0.0,0.0,10.2,11.8,3.0,5.2,3.0,4.0,12.0,11.2,2.8,0.0,5,1,2,2,0.8,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
2,2,1.0,1.0,10.0,6.0,3.0,4.0,9.0,20.0,2.0,3.0,2.0,2.0,1.0,1.0,2425,4,0,1,1,1.8,1.6,0.8,0.0,0.0,9.4,13.2,3.4,3.8,4.0,7.4,12.6,12.0,2.0,0.0,2.2,2.2,0.8,0.0,0.0,22.8,9.4,6.8,3.8,7.2,3.6,10.6,10.4,1.8,0.0,4,1,2,1,0.5,1.0,3.6582278481012658,0.13924050632911392,0.6270691333982474,1,1,1,0,0
3,2,1.0,1.0,23.0,8.0,7.0,5.0,7.0,17.0,8.0,2.0,0.0,4.0,0.0,0.0,2425,5,1,1,1,1.8,1.6,0.8,0.0,0.0,12.8,6.8,5.4,2.0,4.0,2.6,14.8,18.8,1.2,0.0,1.4,1.2,0.8,0.0,0.0,10.0,13.8,3.4,5.6,4.2,4.6,12.4,10.2,2.4,0.2,5,3,1,1,1.2,0.4,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
3,0,2.0,0.0,13.0,8.0,5.0,0.0,12.0,15.0,2.0,9.0,1.0,2.0,0.0,0.0,2425,3,3,1,0,1.4,1.2,2.0,0.0,0.0,10.8,8.2,3.6,3.4,5.6,3.0,12.8,11.8,2.6,0.0,1.6,1.8,1.6,0.0,0.0,18.4,11.6,5.0,4.8,5.2,4.0,10.8,11.0,2.6,0.0,5,2,3,0,2.2,2.2,3.0,0.0,0.46153846153846156,0,1,0,1,0
2,2,0.0,1.0,18.0,11.0,6.0,6.0,9.0,12.0,6.0,4.0,2.0,2.0,0.0,0.0,2425,4,0,1,1,2.4,1.8,1.4,0.0,0.0,12.4,14.4,6.2,4.4,4.4,7.2,11.4,12.4,2.0,0.0,0.6,1.0,1.8,0.0,0.0,11.0,10.2,4.4,4.2,3.6,5.6,11.6,11.2,1.2,0.4,3,1,1,1,0.6666666666666666,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
0,0,0.0,0.0,11.0,14.0,2.0,4.0,12.0,12.0,8.0,9.0,2.0,1.0,0.0,0.0,2425,0,0,0,0,2.2,1.4,0.4,0.0,0.0,8.4,11.6,3.8,3.2,3.2,4.2,11.6,12.0,2.2,0.0,1.2,1.6,1.4,0.0,0.0,8.4,13.8,3.6,5.2,4.0,4.4,12.4,8.6,2.2,0.6,5,0,3,2,1.4,3.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
1,2,0.0,1.0,14.0,10.0,4.0,6.0,11.0,23.0,3.0,3.0,2.0,3.0,1.0,0.0,2425,3,-1,1,1,1.2,1.0,1.6,0.0,0.0,7.4,15.0,3.0,5.0,4.8,5.6,10.0,13.8,2.2,0.0,2.2,1.4,0.4,0.0,0.0,9.2,14.8,3.0,4.2,3.6,6.4,14.4,12.4,4.4,0.0,5,3,2,0,1.8,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
3,3,2.0,1.0,8.0,16.0,3.0,7.0,18.0,15.0,3.0,2.0,4.0,5.0,1.0,0.0,2425,6,0,1,1,1.0,0.4,0.8,0.0,0.0,9.0,20.0,3.2,3.8,2.4,10.2,11.8,12.8,1.4,0.4,0.8,0.8,1.0,0.0,0.0,7.6,6.0,2.4,2.4,4.4,3.4,18.2,12.2,2.4,0.0,1,0,0,1,1.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
1,1,0.0,1.0,11.0,17.0,4.0,6.0,16.0,7.0,6.0,2.0,3.0,1.0,0.0,1.0,2425,2,0,0,1,1.2,1.0,1.0,0.0,0.0,12.8,11.2,3.2,4.0,4.4,4.6,12.2,10.0,3.6,0.0,2.0,2.0,0.8,0.0,0.0,21.4,7.0,7.6,2.4,6.8,1.4,9.8,13.4,1.4,0.2,5,0,4,1,0.6,3.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
1,1,0.0,0.0,9.0,11.0,3.0,4.0,8.0,18.0,2.0,7.0,3.0,5.0,1.0,0.0,2425,2,0,0,1,1.6,1.0,0.6,0.0,0.0,15.0,11.8,4.6,3.0,5.8,3.6,9.2,14.4,2.8,0.0,0.8,1.4,1.8,0.0,0.0,9.6,9.0,3.6,4.4,3.2,4.4,13.0,11.8,2.2,0.2,5,5,0,0,2.0,0.2,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
1,1,1.0,0.0,13.0,12.0,4.0,3.0,6.0,17.0,4.0,5.0,0.0,5.0,0.0,0.0,2425,2,0,0,1,2.0,2.4,0.8,0.0,0.0,14.2,12.6,5.0,3.8,5.4,5.0,10.0,13.0,1.8,0.0,2.0,1.4,1.8,0.0,0.0,9.0,12.2,2.8,5.0,4.6,7.2,10.6,12.8,1.6,0.0,5,2,1,2,1.2,1.2,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
2,2,1.0,1.0,12.0,6.0,5.0,3.0,9.0,19.0,7.0,1.0,2.0,2.0,0.0,0.0,2425,4,0,1,1,2.0,2.4,1.0,0.0,0.0,17.0,11.6,5.4,3.2,8.4,4.4,10.0,12.6,1.4,0.2,2.2,1.8,1.0,0.0,0.0,11.4,9.2,3.0,3.2,5.4,2.6,9.6,11.4,0.6,0.0,5,3,1,1,1.0,0.6,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
2,0,2.0,0.0,18.0,17.0,9.0,2.0,12.0,4.0,2.0,8.0,1.0,0.0,0.0,0.0,2425,2,2,0,0,1.0,1.2,1.8,0.0,0.0,16.0,12.4,4.4,3.6,6.6,5.6,13.6,9.8,2.6,0.0,0.8,1.4,2.2,0.0,0.0,13.6,10.4,4.2,4.6,7.0,3.8,10.0,12.2,2.0,0.4,5,0,3,2,1.0,2.4,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
0,1,0.0,0.0,5.0,6.0,1.0,4.0,10.0,10.0,2.0,6.0,1.0,0.0,0.0,0.0,2425,1,-1,0,0,1.4,1.2,0.8,0.0,0.0,9.4,9.6,3.0,3.0,4.6,4.6,12.4,12.6,1.6,0.2,1.2,0.8,2.0,0.0,0.0,8.0,15.0,3.0,5.4,3.4,5.6,11.8,9.6,2.6,0.0,1,1,0,0,3.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,0,0,0,1
1,2,0.0,0.0,10.0,7.0,4.0,3.0,10.0,15.0,7.0,5.0,3.0,4.0,0.0,0.0,2425,3,-1,1,1,1.8,1.8,1.2,0.0,0.0,10.0,9.8,4.6,3.6,3.4,3.8,10.2,13.4,2.8,0.0,1.2,2.0,1.4,0.0,0.0,13.8,14.0,4.6,4.4,4.0,6.8,8.6,8.6,2.2,0.0,5,2,2,1,2.0,1.8,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
